Leaf No.,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,Avg Total Chlorophyll (Âµg/cm2),leaf
66,0.131791105689053,0.1233180761553842,0.1401011347779,0.1521539967711064,0.1372173928038747,0.1384321354160216,60.37900230333333,jasmine
67,0.1123378883007797,0.1233180761553842,0.176624816487485,0.1829847688073169,0.1518261141146204,0.1246653714608756,42.421796230000005,jasmine
68,0.134945679868616,0.126453297842006,0.1856152918165443,0.1811515606815332,0.1680000002947788,0.1346079879809172,47.724772660000006,jasmine
69,0.1154924624803426,0.112083617580777,0.1459074783390108,0.145987821339228,0.1325217139588888,0.1193116484573443,67.03215361000001,jasmine
70,0.0906063739701343,0.1068582910043011,0.1322344993984127,0.1451545799594778,0.1060869831799955,0.1055449679078131,55.36329725666667,jasmine
71,0.0913074136656305,0.1005878476310575,0.1496534951863858,0.1446546141069913,0.1264347897346526,0.1013384057291984,56.00573907666666,jasmine
72,0.1310900958364625,0.1193990919483341,0.1887993886891333,0.183818010187067,0.1692173998785659,0.1349904027244277,53.14078108666666,jasmine
73,0.0948124629285831,0.0932723732635004,0.1492788935016483,0.1493208919814104,0.1226087083404786,0.1055449679078131,51.05006562666667,jasmine
74,0.1018226509832051,0.1045068747393348,0.1440344699153234,0.1384884386751129,0.1274782329809277,0.1154875844278548,55.79259468666667,jasmine
75,0.1484402239811531,0.1235793446292693,0.1887993886891333,0.178151800607675,0.1796521639674632,0.1434034436760424,49.872650963333335,jasmine
76,0.1140904427751616,0.1173089441572529,0.1614534657032965,0.1698191765638098,0.1340869525230006,0.1307839239514277,49.41714335,jasmine
77,0.1288117690511849,0.1285434456330872,0.1996628375465205,0.2059828476110879,0.1714782795559776,0.1407265404714694,38.36450606333333,jasmine
78,0.15562564957747,0.1431743943682014,0.2234500619750309,0.2396467244369944,0.1972174060689206,0.1732313766417821,29.962976586666667,jasmine
79,0.1333683927788345,0.1288046712057452,0.1927327238265567,0.1911507375670199,0.1686956782554283,0.1338431584938964,44.45067710666667,jasmine
80,0.1328426204679388,0.1136512284240879,0.1550852021673996,0.1646529678779648,0.1453913140627099,0.1338431584938964,52.61048627666667,jasmine
81,0.0930599382971068,0.0901371944781058,0.1567709271963981,0.1474877188966873,0.1295652300155267,0.0921606186961775,52.11563666666667,jasmine
82,0.1011216411306146,0.1233180761553842,0.1548979187727106,0.162653104468019,0.11704350573938,0.1089866171937922,62.3537227,jasmine
83,0.1282860265831948,0.1259307608942357,0.2058437827923688,0.1961502909687027,0.1765217605339387,0.1307839239514277,43.1259626,jasmine
84,0.1119873833744844,0.1073807850508443,0.1736280379049447,0.1601533452877079,0.1506086776834837,0.1154875844278548,43.674628436666666,jasmine
85,0.1049771953198624,0.1146963023196286,0.1653867659453603,0.1603199655308095,0.1384347923876618,0.1261950304349173,36.50150982666666,jasmine
86,0.0935857106080025,0.1021554584743684,0.1968533423586691,0.1799850087334587,0.1608695591295683,0.1189293171194486,32.43369251666666,jasmine
87,0.0921836610599158,0.1277596402114318,0.1547106353780216,0.1574868607411135,0.1194782680596045,0.1036328941902609,53.974712536666665,jasmine
88,0.1254819573299271,0.1272371032636615,0.1698820210575698,0.1788184217443236,0.1384347923876618,0.1338431584938964,54.18304056333333,jasmine
89,0.1288117690511849,0.1272371032636615,0.1843041684722834,0.1836513549029048,0.1610434786197307,0.1326959976689798,47.50001336333333,jasmine
90,0.1142656803168564,0.1079033219986145,0.1728788345354697,0.16431962226858,0.1506086776834837,0.1101338614243235,53.53535168,jasmine
91,0.1335436303205293,0.1248856869986951,0.1728788345354697,0.1714856943643707,0.1474782742499593,0.1349904027244277,58.08780741,jasmine
92,0.1249561850190315,0.1118223491068919,0.1672598092644073,0.1661528303943636,0.1523477988904084,0.1334608271560007,52.340324445,jasmine
93,0.1370487392692931,0.117570212631138,0.1726915162454212,0.1756520414273639,0.161913039223193,0.1330784124124903,57.81568461,jasmine
94,0.0876270671751718,0.0982364742673183,0.1562090421169716,0.1458212010961264,0.1161739082885681,0.0952199366442609,49.64469438,jasmine
95,0.1160182347912383,0.1222730451610708,0.1895486269539678,0.184484596282655,0.1473043547597969,0.1265774451784277,39.0354232,jasmine
96,0.1133894030796655,0.1123448860546622,0.1603296257537244,0.1649862434052286,0.1401739135945864,0.1204588926878756,50.76624460666667,jasmine
97,0.0951629976977839,0.0966688205227802,0.1543360336932842,0.1481543049922754,0.1255651922838407,0.0902485449786254,53.79010162333333,jasmine
98,0.1300385512146711,0.1400391726815796,0.2502341347768008,0.241646517764819,0.2053912904804062,0.1472275077055319,28.45627785,jasmine
99,0.0788643544890735,0.0982364742673183,0.1410376215420639,0.1421548198856196,0.10069562637436,0.0959847661312818,49.88899263666667,jasmine
100,0.1239046403972401,0.1123448860546622,0.182056593259218,0.1779851803645735,0.1565217192649071,0.125047786204386,46.665432710000005,jasmine
1,0.108131799342331,0.1157413333139419,0.1852406901318069,0.1809849404384316,0.139999994104424,0.112428349885386,40.00646373333333,mango
2,0.1062039774833486,0.1102547382635809,0.2107136395893158,0.1893175644822968,0.1634782777873049,0.1017208204727088,39.66614479,mango
3,0.1112863735218939,0.0951012525806965,0.1470312833932233,0.1416548540331332,0.1319999923357513,0.1028680647032401,68.76208295,mango
4,0.1232036603875551,0.1013716530527129,0.1693201010827838,0.1576535160252757,0.1513043556441333,0.1089866171937922,47.9094213,mango
5,0.1300385512146711,0.0995427737355168,0.1444090716000609,0.1436546824020184,0.1420869542916734,0.1177819894833026,68.21059002,mango
6,0.13950227375336,0.140822978103235,0.1502154151611718,0.1724856260693436,0.1215651913995043,0.1476099224490424,81.34927259666667,mango
7,0.0953382352394787,0.1107772752113512,0.1934819271960317,0.1833180443345805,0.1462608746661722,0.0963670974691775,36.44570198,mango
8,0.1070802845634452,0.1102547382635809,0.2039707743686814,0.1911507375670199,0.1546087154151698,0.109751446680813,37.14803392333333,mango
9,0.122502620692059,0.1039843377915645,0.1470312833932233,0.145987821339228,0.1358261105772749,0.1082217877067713,70.5166034,mango
10,0.0927094035279059,0.094317447159041,0.118561555353174,0.1244896400929162,0.103478264522259,0.0848948219750941,82.02300503666667,mango
11,0.1358219272629013,0.1227955392076139,0.1593931738849201,0.1656528645418772,0.1375651949368499,0.1265774451784277,63.28068818666666,mango
12,0.1214511059131732,0.1183540180527935,0.1547106353780216,0.1606532760991338,0.1316521533554265,0.1009559909856879,77.04650994666666,mango
13,0.260602874740238,0.2873938626319435,0.4021352400716115,0.4047996231263851,0.4158260987861231,0.3242829483768037,3.3035533235,mango
14,0.1850683319724222,0.2414108686355197,0.3676718501804029,0.3654695367210867,0.3500869265824665,0.2833652380661057,3.784876565,mango
15,0.0904311065855339,0.1102547382635809,0.2045326594481079,0.1941504976408781,0.1471304352696345,0.1082217877067713,32.35809420333334,mango
16,0.0972660272555555,0.1097322013158106,0.197040625753358,0.1889842188729119,0.1452173945725475,0.1108986909113443,35.12187875666667,mango
17,0.1133894030796655,0.0937949102112707,0.1374789229847375,0.1294891934945991,0.1252173901508655,0.1013384057291984,74.38669213,mango
18,0.08640025516878,0.0896146575303355,0.1374789229847375,0.1291559179673353,0.1067825874459458,0.071892887506969,79.28477832,mango
19,0.0821941662103313,0.0796864555226996,0.119498042117338,0.1118240137018956,0.104695664106046,0.077246693916115,75.10414122333333,mango
20,0.1232036603875551,0.1013716530527129,0.1472185667879123,0.1453212352436399,0.1325217139588888,0.1082217877067713,71.63745726666667,mango
21,0.1181212643490099,0.1071195165769591,0.1369170379053111,0.1434880271178563,0.1179130294954927,0.1116635203983652,76.66530224,mango
22,0.1126883932270749,0.0958850580023519,0.140288418172589,0.1338221608006938,0.1302608711288266,0.0986615859302401,85.19250194666667,mango
23,0.1324921155416435,0.1324624727413645,0.1689454993980463,0.180318319301783,0.1347826304836502,0.1323135829254694,69.94476276,mango
24,0.1025236608357956,0.08883085210868,0.1346693929015266,0.1239896742404298,0.1233043494537785,0.092543033439688,81.81984705,mango
25,0.2264283310759413,0.2837361039975513,0.4171193423564707,0.413798868306899,0.4099130572046996,0.3200764696038037,3.41070477,mango
26,0.1933052723476248,0.2881776680535989,0.4066304253931019,0.4114657293696895,0.370782608964798,0.3070745351356786,2.190603067,mango
27,0.1168945120284292,0.1173089441572529,0.1955422190144081,0.1879843572500602,0.148347798006072,0.1170171599962817,38.89570944666667,mango
28,0.1358219272629013,0.1293272510547427,0.2232627785803419,0.213482230275203,0.179304361834488,0.1315487534384486,36.09544379,mango
29,0.0927094035279059,0.0906596885246488,0.1232440589647129,0.1236563636721055,0.1069565437834578,0.0948374384951358,68.39430179,mango
30,0.1048019577781676,0.090920956998534,0.1320471811083642,0.1261561578934772,0.1182608684758175,0.0956023513877714,81.01195287666667,mango
31,0.1076060270314352,0.0998040851106292,0.1127552117920632,0.1206566035982473,0.1090435039707072,0.1032504794467505,81.18250139333334,mango
32,0.12337889792925,0.1316786673197091,0.1578947322506105,0.1701524871321341,0.1229565104734538,0.1258126156914069,66.79369031666667,mango
33,0.1244304425510414,0.1026779954221387,0.161828067388034,0.156320308793039,0.142608675914811,0.1101338614243235,73.47294177,mango
34,0.1417805706957319,0.1220117337859584,0.1859898935012819,0.1773185592279249,0.1700869604820281,0.1281071041524694,66.95608843333332,mango
35,0.1107606012109982,0.1450032736853975,0.1297995709999392,0.1579868265935999,0.0925217419628745,0.1346079879809172,71.145193465,mango
36,0.1098843538167129,0.1079033219986145,0.1715677111912087,0.1638196914571541,0.1441739144789228,0.1131930959667922,44.26221342333333,mango
37,0.1100595913584077,0.1290659825808576,0.219329478338278,0.2163153000238384,0.1591304379226437,0.1242829567173651,29.772420676666663,mango
38,0.110935838752693,0.1329849667879076,0.1901105120333943,0.199316706326723,0.1382608728974994,0.1177819894833026,39.61552427666667,mango
39,0.1244304425510414,0.1554539697395764,0.2749578808648347,0.2671443907899618,0.2130434901161038,0.1594646126866362,19.236042536666663,mango
40,0.1112863735218939,0.1180927495789083,0.2110882063786937,0.1996500168950473,0.159304357412806,0.1158699991713652,34.70563768666667,mango
41,0.1126883932270749,0.1128674230024325,0.141974178096947,0.1476543391397889,0.1182608684758175,0.1089866171937922,74.95575676,mango
42,0.1083070368840258,0.0998040851106292,0.1372916395900486,0.1413215785058695,0.1161739082885681,0.1001912449042818,70.77118043333334,mango
43,0.0839467206847132,0.0859568988959433,0.1136916985562271,0.1121573242702199,0.093043463586012,0.0852772367186046,73.38593289333333,mango
44,0.0960392749349749,0.0849118250004027,0.1243678640189254,0.1141571526391052,0.1156521866654305,0.0864244809491358,81.06435594666667,mango
45,0.0962145124766697,0.0877857782131394,0.1200599271967645,0.1191567410818486,0.1010435022020344,0.088336554666688,72.93234145333334,mango
46,0.1642130948789678,0.1345525776312185,0.1685708977133088,0.1783184558918372,0.1533913158313827,0.1537284749395945,93.55306406333334,mango
47,0.1293375413620806,0.1042456062654496,0.1562090421169716,0.1516540309186199,0.138782594520637,0.1162523305092609,81.20779357666666,mango
48,0.097967037108146,0.096407552048895,0.1327964193731987,0.1326556088526193,0.1095652255938447,0.0963670974691775,65.36972012,mango
49,0.1074307596468348,0.1617243702115929,0.3118561642591573,0.2938088508042396,0.2473043400208571,0.1586997831996153,11.835600826666669,mango
50,0.1033999082300809,0.1612018332638226,0.2981831853185591,0.2866427787084489,0.2269565334661999,0.1525813141146779,13.642617876666668,mango
51,0.0991938192716322,0.1541476273701506,0.2991197069780826,0.2843096397712393,0.2213912940177517,0.1464626782185111,15.485848796666668,mango
52,0.0993690866562326,0.158066654478428,0.299681592057509,0.2873093998450974,0.2213912940177517,0.1491395814230841,14.920746976666669,mango
53,0.0983175718773469,0.1261920293681209,0.1874883002402318,0.1879843572500602,0.1250435075080528,0.1120458517362609,40.67667822,mango
54,0.1338941352468246,0.1389941416872662,0.2020978008403535,0.2069827442750003,0.1622608782035177,0.1315487534384486,44.929064,mango
55,0.1440588676381039,0.1585891914261983,0.1781232581217946,0.2018165005480947,0.1319999923357513,0.1502868256536154,58.48311051333334,mango
56,0.0962145124766697,0.142129363373888,0.1938565288807692,0.1933172212200673,0.1262608702444902,0.1089866171937922,49.94804492666666,mango
57,0.129512808746681,0.1207054343177598,0.1369170379053111,0.1516540309186199,0.1259130312641655,0.1227533811489381,88.13580753333333,mango
58,0.1279355216568996,0.1133899170489755,0.141974178096947,0.1503207886453227,0.1271304676953022,0.1173996581454069,86.60396438,mango
59,0.1088328091949215,0.1233180761553842,0.1520883886894997,0.1619864833313704,0.124695668527728,0.1082217877067713,73.19187475,mango
60,0.12337889792925,0.1107772752113512,0.140288418172589,0.1476543391397889,0.1243478295474032,0.1170171599962817,68.99135758666665,mango
61,0.1272344819614035,0.1925538785251321,0.3176625078202681,0.3188067930179565,0.2939130315589443,0.2206501375921574,8.577138006666667,mango
62,0.1144409178585512,0.1617243702115929,0.3051132990385229,0.295975334457287,0.2309565343505363,0.160229442173657,15.593116566666668,mango
63,0.0920083936753154,0.1444807367376272,0.2846974897726499,0.269477564768232,0.2187826122073648,0.1483747519360632,15.786143533333336,mango
64,0.0921836610599158,0.1413455579522326,0.2721483507816237,0.2576452147980221,0.1982608861625453,0.1315487534384486,17.52642003,mango
65,0.1119873833744844,0.1055519057336482,0.1635137575216729,0.1618198630882688,0.1382608728974994,0.1128106812232817,51.65565694666666,mango
66,0.1168945120284292,0.1217504653120732,0.2084660294808908,0.1978168438103243,0.1596521963931308,0.1116635203983652,43.61921671333334,mango
67,0.1051524627044628,0.1008491161049426,0.1726915162454212,0.1649862434052285,0.1375651949368499,0.1032504794467505,43.91946335,mango
68,0.1168945120284292,0.0903984629519909,0.1730661179301587,0.1599866549624852,0.1467825962893097,0.1193116484573443,55.30040634333333,mango
69,0.1009463737460141,0.1719137977918866,0.3015546004811965,0.2963086450256113,0.2173913299807649,0.1548757191701258,13.364435326666666,mango
70,0.0972660272555555,0.1418680949000029,0.2856340114321734,0.2681443224949347,0.2053912904804062,0.1338431584938964,17.737077646666666,mango
71,0.0948124629285831,0.129849788002513,0.2367484741262511,0.227814339425724,0.1641739189006048,0.1185468189703234,20.795965196666668,mango
72,0.1237294028555452,0.2090137065774424,0.306049855593406,0.3209732416299433,0.2302608563898868,0.1869980571913134,14.375718563333336,mango
73,0.1133894030796655,0.1003265791571723,0.1457201949443219,0.1451545799594778,0.1302608711288266,0.1047800550151775,66.03464509999999,mango
74,0.1023484232941008,0.1021554584743684,0.1762502496981071,0.1673193823424381,0.1353043521067877,0.1051624697586879,43.31667256,mango
75,0.1153172249386478,0.1050294116871051,0.1777486564370571,0.1664861059216273,0.1511304361539709,0.1086042024502818,46.95531819666667,mango
76,0.1035751756146814,0.1094709328419255,0.182056593259218,0.1738188683426408,0.1351304326166253,0.1070746268818548,44.48305078333333,mango
77,0.0988433441882425,0.1024167269482535,0.1721295962706352,0.1634863808888298,0.1335651940525135,0.0982791711867297,42.40519991,mango
78,0.1388012639007694,0.1904637307340509,0.3225323297218556,0.3264727959251731,0.2839999890931845,0.206500958893501,11.59273773,mango
79,0.1097090864321124,0.1596342653217389,0.2985577870032966,0.2933088849517531,0.2246956537887882,0.1632886767161258,16.33250414666667,mango
80,0.1335436303205293,0.129849788002513,0.2221389735261294,0.2159820244965747,0.1852174034159114,0.1369024764419798,37.600818185,mango
81,0.1151419277111418,0.1050294116871051,0.1651994825506714,0.1616532078041067,0.1413913131783735,0.1105162761678339,56.30920909,mango
82,0.1209253336022776,0.1052906801609902,0.17737401985696,0.1686525895746747,0.1502608755505086,0.1108986909113443,54.265239363333336,mango
83,0.10725552210514,0.1029392638960238,0.1723169145606837,0.159819999678323,0.1445217534592476,0.1028680647032401,47.94354766333333,mango
84,0.1274097493460039,0.1227955392076139,0.1689454993980463,0.1749854202907153,0.1434782733656229,0.1284894354903651,57.099052916666665,mango
85,0.10725552210514,0.1126061116273201,0.198351749097619,0.1823181476706682,0.1488695564765591,0.0913957892091567,48.293243106666665,mango
86,0.1070802845634452,0.1099934697896958,0.1717550294812573,0.1731522121649316,0.1292173910352019,0.1101338614243235,46.01157404333333,mango
87,0.1142656803168564,0.0990202796889738,0.1532121937437122,0.1518206862027821,0.1229565104734538,0.1024856499597296,59.57915006333334,mango
88,0.1053277300890633,0.0948399841068113,0.1485296901321733,0.1413215785058695,0.1283478304317396,0.0986615859302401,59.71110639666667,mango
89,0.1033999082300809,0.0961463264762371,0.1509646185306467,0.1423214751697818,0.1328695897865632,0.0998088301607714,69.16990089,mango
90,0.1393270362116651,0.1037230693176793,0.1528375920589746,0.1488209261289239,0.1577391188486942,0.1216061369184069,78.32532597333334,mango
91,0.1359971946475018,0.1128674230024325,0.1665106058949324,0.1641530020254784,0.1488695564765591,0.1154875844278548,63.203385913333335,mango
92,0.1323168779999487,0.1034618008437942,0.1432852665458484,0.1433213718336941,0.1452173945725475,0.116634828658386,75.80318785333333,mango
93,0.1218016108394685,0.1146963023196285,0.2017231642602564,0.1884842880614861,0.1678260808046164,0.1200764779443652,38.13202518,mango
94,0.1140904427751616,0.1144350338457434,0.1843041684722834,0.1791517673537085,0.1535652353215451,0.1193116484573443,38.53463331333333,mango
95,0.1223273831503642,0.1233180761553842,0.1869264151608054,0.1963169462528649,0.1525217552279204,0.1334608271560007,43.409857503333335,mango
96,0.1139151753905611,0.1131286914763176,0.1846787701570209,0.178151800607675,0.149739153927371,0.112428349885386,43.66111464666667,mango
97,0.1398527786796552,0.1170476756833677,0.180932753309646,0.1789850770284858,0.1646956773710919,0.1365200616984694,67.50378754,mango
98,0.1267087394934134,0.1146963023196285,0.1680089777385228,0.1693192457523839,0.1464347941563346,0.1189293171194486,58.02233383,mango
99,0.1163687397175336,0.1008491161049426,0.1567709271963981,0.1526539275825323,0.142608675914811,0.1173996581454069,61.942167516666665,mango
100,0.1076060270314352,0.1079033219986145,0.1348567111915751,0.1433213718336941,0.1113043468007694,0.1051624697586879,70.41529162666666,mango
1,0.1689449561483122,0.1494448377414451,0.2672784939846768,0.2596450081258467,0.2196521728108271,0.1655831651771883,24.128911523333333,rice
2,0.1033999082300809,0.1834095248403789,0.3296497617318679,0.3214732074824298,0.2706087042135755,0.1889101309088655,8.262535663,rice
3,0.1403785509905509,0.2090137065774424,0.3775988122736261,0.3708024357321544,0.2626087024449027,0.1827915784183134,8.058497402666667,rice
4,0.1226778880766595,0.227824950894719,0.4159955024068987,0.4036330010961895,0.3787826107334708,0.2906310347871891,4.119555461333333,rice
5,0.0755345427678158,0.1355976515267592,0.2640943971120879,0.2459795201119744,0.1796521639674632,0.1216061369184069,22.37215188,rice
6,0.1048019577781676,0.1719137977918866,0.3049260156438338,0.3536371867508768,0.2561739023929921,0.1923518636004594,6.642405665333334,rice
7,0.117946026807315,0.185238404157575,0.3362053086624537,0.326306140641011,0.316869556771338,0.2313575001936052,6.802617245333333,rice
8,0.1540483624876884,0.2414108686355197,0.2742086426000001,0.3851345799237359,0.243478258626683,0.2956022596415952,3.1912899953333334,rice
9,0.1048019577781676,0.1954278317378688,0.3629893116735044,0.3531372208983904,0.3151304355644133,0.221797298417074,6.970479356666666,rice
10,0.1030494033037857,0.1248856869986951,0.2313167322498777,0.2178151625402372,0.1733913202530646,0.1227533811489381,21.4643025,rice
11,0.0848229979219041,0.1450032736853975,0.2697134572785098,0.2609782503991439,0.2600000206345157,0.173996206128803,12.31811558,rice
12,0.0727304436716425,0.1126061116273201,0.1944184139601956,0.1878177019658981,0.1758260825732892,0.1154875844278548,17.773013289999998,rice
13,0.0951629976977839,0.149706063314103,0.2753324476542126,0.2713107028118944,0.2959999917461937,0.2114722671535219,8.341274355000001,rice
14,0.0832457108321227,0.1230568505827263,0.2352500673873011,0.2163153000238384,0.1806956809084375,0.1177819894833026,20.26094802333333,rice
15,0.1298633136729763,0.2393207208444385,0.4195542009642251,0.4124656260336018,0.3393043603605941,0.2401529558887304,4.5715718406666666,rice
16,0.0941114530759925,0.1452645421592827,0.261284867028877,0.2583118008936101,0.2841739085833469,0.2019120653769906,7.952168069666667,rice
17,0.0778128098672821,0.1183540180527935,0.2376849608904151,0.223314716835467,0.1721739206692775,0.109751446680813,32.240294580000004,rice
18,0.0937609481496973,0.1282821771592021,0.1891739903738707,0.2279809947098861,0.1518261141146204,0.1189293171194486,21.79069738333333,rice
19,0.0662460577708217,0.1039843377915645,0.1850533718417584,0.174652109722391,0.1269565113577902,0.0894837988972193,42.33249078333333,rice
20,0.0694006319503847,0.1123448860546622,0.1929200072212457,0.1816515265340196,0.1333913114097007,0.0959847661312818,46.77751998333334,rice
21,0.0725552061299476,0.1162638702617122,0.1547106353780216,0.1831513890504184,0.1172173883821928,0.1005736596477922,40.39720041333334,rice
22,0.1019978885248999,0.1875898204225414,0.2740213243099517,0.3384718011795451,0.2144347723427036,0.2003824064029489,9.834843474333333,rice
23,0.1041009479255771,0.1261920293681209,0.1788724614912696,0.2099825043488584,0.1636521972774672,0.1162523305092609,28.048259490000003,rice
24,0.0856992751590951,0.1426519003216584,0.2133358164871187,0.2433130355653799,0.158086957829019,0.1304015092079173,31.58517208666667,rice
25,0.0692253645657843,0.1133899170489755,0.1994755541518315,0.195817015441439,0.1410434741980487,0.1028680647032401,35.80126854,rice
26,0.0760602852358058,0.1366427254222998,0.2577261684715506,0.2676443566424482,0.2036522061208311,0.1625238472291049,20.747571776666664,rice
27,0.0716789288927567,0.1123448860546622,0.2193294783382781,0.2094825384963719,0.1554782760186321,0.1021032352162192,29.14193016,rice
28,0.0729057110562429,0.1136512284240879,0.2189548766535406,0.2054828817586015,0.1549565175481449,0.1005736596477922,35.285204310000005,rice
29,0.0760602852358058,0.1274983717375467,0.2019104476549454,0.2148154375074396,0.1471304352696345,0.1181644876324277,41.190247813333336,rice
30,0.0729057110562429,0.1212279712655302,0.2172691516245421,0.2243146485404399,0.1641739189006048,0.1151051696843443,25.07183042,rice
31,0.0806169089634554,0.1342913091573334,0.1859898935012819,0.2209815778982575,0.1452173945725475,0.1246653714608756,31.280128583333333,rice
32,0.0706274141138709,0.1126061116273201,0.1878628670296098,0.1878177019658981,0.1321739118259136,0.0982791711867297,38.29160831,rice
33,0.0711531864247666,0.1039843377915645,0.1756883297233211,0.165486209257715,0.1372173928038747,0.0982791711867297,45.79441654333333,rice
